symbol,date,1. open,2. high,3. low,4. close,5. volume
ASML,2023-07-07,733.9900,737.1700,693.2300,696.7400,4058894
ASML,2023-06-30,703.0800,730.0000,700.2300,724.7500,4428215
ASML,2023-06-23,720.6200,724.7400,695.9237,697.8900,3237039
ASML,2023-06-16,721.9900,744.4400,720.0000,721.8800,4915108
ASML,2023-06-09,724.6400,726.6300,702.9450,715.8600,4058602
ASML,2023-06-02,743.1300,747.1300,713.2800,724.6500,4561481
ASML,2023-05-26,690.8600,742.3100,661.1771,735.9300,7253043
ASML,2023-05-19,646.8800,699.8650,644.8800,694.0000,5174927
ASML,2023-05-12,651.7500,660.4000,638.2800,647.5100,3014866
ASML,2023-05-05,635.0000,654.2200,628.5300,650.3200,3206079
ASML,2023-04-28,640.8300,641.3100,605.7600,636.8600,5629692
ASML,2023-04-21,638.7400,648.2700,616.8800,634.4700,7378665
ASML,2023-04-14,649.9300,672.7350,645.4900,666.2000,4137960
ASML,2023-04-06,674.8000,681.6000,655.3200,657.1200,3065196
ASML,2023-03-31,655.3700,683.1800,632.3800,680.7100,4269845
ASML,2023-03-24,646.3000,673.9400,635.2000,647.5300,4754220
ASML,2023-03-17,593.1200,638.4000,589.8900,633.6900,5031992
ASML,2023-03-10,627.3200,633.1100,599.4300,601.2100,5545169
ASML,2023-03-03,631.4100,639.3700,603.2300,637.3800,4801333
ASML,2023-02-24,638.0100,643.9400,612.7200,618.3800,4128943
ASML,2023-02-17,659.1300,680.9800,647.3850,651.9300,4389757
ASML,2023-02-10,665.9200,683.6900,648.6351,656.3500,4201883
ASML,2023-02-03,650.0000,698.5900,647.3000,679.6200,5620359
ASML,2023-01-27,658.0500,684.9400,655.0200,667.3900,7259949
ASML,2023-01-20,651.1000,676.1100,627.0200,648.8500,4622843
ASML,2023-01-13,613.9900,660.7400,612.8000,659.6900,5001009
ASML,2023-01-06,561.2800,598.6845,545.7700,595.8500,3499623
ASML,2022-12-30,546.0500,555.3700,529.0100,546.4000,2956624
ASML,2022-12-23,574.0500,583.9600,542.5300,551.3700,4505200
ASML,2022-12-16,596.8700,643.3600,565.7400,574.3200,6840705
ASML,2022-12-09,605.1000,611.1700,586.8200,597.7000,4481673
ASML,2022-12-02,593.7750,616.5599,576.7666,605.7100,5154932
ASML,2022-11-25,581.2000,610.0000,574.2250,591.8400,3215986
ASML,2022-11-18,574.7800,608.3200,568.9505,593.1600,6929802
ASML,2022-11-11,474.8300,578.6200,469.6100,576.4400,10548925
ASML,2022-11-04,479.0400,483.6700,437.1200,468.7600,6920714
ASML,2022-10-28,470.4300,496.2000,459.6000,489.1800,8828606
ASML,2022-10-21,394.4600,462.8800,388.8300,462.2300,10025405
ASML,2022-10-14,433.9100,434.0700,363.1501,379.1300,9215691
ASML,2022-10-07,423.6000,474.7534,421.0200,434.2600,6939331
ASML,2022-09-30,434.0900,443.4200,413.9500,415.3500,5224179
ASML,2022-09-23,459.6500,476.1700,427.3500,436.1400,4651585
ASML,2022-09-16,506.7700,511.0000,459.9100,467.2500,4661097
ASML,2022-09-09,469.3600,503.1750,462.3000,501.0000,3698505
ASML,2022-09-02,506.3200,511.3500,460.8900,467.1900,5498121
ASML,2022-08-26,529.2900,540.2200,508.7700,509.9400,3862072
ASML,2022-08-19,569.1100,577.6200,544.4300,545.2600,3523181
ASML,2022-08-12,578.0000,582.5600,533.7400,575.9600,4559511
ASML,2022-08-05,573.2400,592.7500,558.7500,577.3100,4046173
ASML,2022-07-29,535.4200,576.9200,518.5400,574.4400,5762937
ASML,2022-07-22,483.6100,546.8500,470.5000,534.2600,8491170
ASML,2022-07-15,449.5600,475.7800,429.3000,475.6300,5353367
ASML,2022-07-08,419.1900,455.3000,412.6700,452.9500,6383766
ASML,2022-07-01,514.9700,517.0500,443.4550,449.8300,4827766
ASML,2022-06-24,488.9800,515.5500,476.0574,515.2600,3575325
ASML,2022-06-17,498.0500,512.2000,461.8500,473.3500,5754097
ASML,2022-06-10,579.6100,583.4600,519.4000,521.5300,3155871
ASML,2022-06-03,584.5900,584.8100,557.0000,563.6500,2564948
ASML,2022-05-27,549.2400,583.8600,538.0300,583.3800,4672894
ASML,2022-05-20,533.2500,563.3800,514.1700,532.8400,4802594
ASML,2022-05-13,530.2100,551.2950,509.5500,548.3200,6332053
ASML,2022-05-06,558.7400,594.2500,545.0500,551.0000,5530468
ASML,2022-04-29,592.7300,600.3900,544.0000,563.7700,8515618
ASML,2022-04-22,597.0500,652.5500,595.7700,607.6100,5697124
ASML,2022-04-14,607.0400,622.5000,592.0000,597.8700,3675879
ASML,2022-04-08,672.4900,681.5400,610.0000,610.9300,4646346
ASML,2022-04-01,680.1100,714.6200,661.8250,667.7300,4315759
ASML,2022-03-25,678.2200,698.1000,663.2000,687.3600,5339483
ASML,2022-03-18,599.5500,683.4000,577.3100,679.8600,7512839
ASML,2022-03-11,617.3900,627.0000,558.7700,585.8500,6196924
ASML,2022-03-04,647.6500,672.5700,581.6250,594.3200,7157981
ASML,2022-02-25,638.5000,667.1400,599.6800,667.1200,5270563
ASML,2022-02-18,626.1500,666.0000,620.0000,647.8300,4242142
ASML,2022-02-11,654.1500,682.2300,625.2500,628.2400,4185318
ASML,2022-02-04,650.7000,691.2400,643.3000,652.8100,5091438
ASML,2022-01-28,666.0500,688.6400,620.6700,644.9700,9111848
ASML,2022-01-21,741.0300,741.0700,694.7100,694.7300,5984332
ASML,2022-01-14,716.5184,777.9200,700.7100,744.5300,7993127
ASML,2022-01-07,795.7400,799.3600,729.8050,756.1000,6192670
ASML,2021-12-31,794.4000,817.3000,794.3600,796.1400,2129456
ASML,2021-12-23,747.6000,805.7200,744.4501,801.4100,2516966
ASML,2021-12-17,780.5700,799.8400,743.2500,749.8700,5033641
ASML,2021-12-10,758.8800,809.4000,741.4000,781.8400,4069688
ASML,2021-12-03,795.0100,832.6800,759.8400,771.5200,5829531
ASML,2021-11-26,855.0000,859.6600,776.0100,782.0200,4108210
ASML,2021-11-19,855.0000,881.1200,847.2350,857.1700,3522877
ASML,2021-11-12,855.5100,856.9500,815.1100,851.6300,3072443
ASML,2021-11-05,806.9100,854.6400,796.4800,847.0000,3436800
ASML,2021-10-29,799.6900,821.9200,784.1922,812.8800,3748515
ASML,2021-10-22,774.0850,808.8000,758.2400,800.9700,6244012
ASML,2021-10-15,722.7800,789.6400,721.3600,789.4000,4991882
ASML,2021-10-08,728.9000,753.6700,709.0300,730.2700,6145180
ASML,2021-10-01,843.2800,847.8750,728.3700,741.8100,7930154
ASML,2021-09-24,838.8800,888.7200,829.6950,868.8200,3952881
ASML,2021-09-17,869.2200,895.9300,852.4059,859.8500,4896686
ASML,2021-09-10,865.2900,875.3600,849.9200,858.8700,3275981
ASML,2021-09-03,839.9400,862.9800,827.2100,858.1050,3097969
ASML,2021-08-27,795.0300,834.7700,794.5700,832.9200,2758381
ASML,2021-08-20,787.8250,790.9700,761.2100,788.1800,2384920
ASML,2021-08-13,790.2200,797.0400,776.5400,788.9600,2707885
ASML,2021-08-06,770.8100,805.6400,767.5100,783.2800,2944291
ASML,2021-07-30,758.2000,768.7000,733.0600,766.7400,3409610
ASML,2021-07-23,673.8500,756.7800,671.5925,748.1400,4958953
ASML,2021-07-16,700.0000,723.0100,686.8700,687.4200,3402133
ASML,2021-07-09,689.4400,695.7200,664.8300,691.3600,2664756
ASML,2021-07-02,698.9300,705.8000,674.5300,687.5400,3238952
ASML,2021-06-25,678.4950,697.9600,672.4000,686.2100,2532275
ASML,2021-06-18,699.5100,710.9700,668.5700,671.0700,4090759
ASML,2021-06-11,680.1800,704.7800,676.4800,697.0300,2843302
ASML,2021-06-04,684.7400,688.0900,660.1100,683.3000,3032241
ASML,2021-05-28,647.5000,679.4438,645.7600,675.4700,3748240
ASML,2021-05-21,631.8900,652.2500,606.6400,639.2200,4558596
ASML,2021-05-14,648.3050,651.1400,600.2600,647.7600,5648987
ASML,2021-05-07,657.7100,661.2900,615.9100,658.5700,4318458
ASML,2021-04-30,666.9600,675.6500,645.7000,648.1000,3130121
ASML,2021-04-23,637.6400,671.2800,612.7800,670.9100,6647543
ASML,2021-04-16,631.5600,647.9369,620.6200,645.6900,3754335
ASML,2021-04-09,651.6500,653.0000,618.3781,634.3200,5130002
ASML,2021-04-01,614.7644,639.4900,595.5200,637.1000,5774521
ASML,2021-03-26,567.6400,627.3000,555.5000,625.6700,7227355
ASML,2021-03-19,538.6700,566.0500,536.0100,547.4200,4270166
ASML,2021-03-12,526.4400,548.4900,501.1100,537.6300,5022765
ASML,2021-03-05,572.3700,584.3600,502.0889,527.0400,5455634
ASML,2021-02-26,587.6200,595.9600,559.6600,567.0900,5004110
ASML,2021-02-19,605.5800,608.7100,576.0500,594.4000,2983358
ASML,2021-02-12,557.9700,601.4620,557.9700,597.9900,3362321
ASML,2021-02-05,547.4000,556.7900,541.9500,552.8100,3222629
ASML,2021-01-29,562.1500,568.2175,522.5000,534.1600,5197385
ASML,2021-01-22,533.0000,573.7987,530.6101,569.4500,4801011
ASML,2021-01-15,500.5000,546.3999,499.4300,527.5000,4189098
ASML,2021-01-08,499.9900,514.2800,489.7400,508.7400,5206340
AZN,2023-12-29,66.5000,67.7400,66.2200,67.3500,12636909
AZN,2023-12-22,65.4700,67.1200,65.3150,66.2900,26046172
AZN,2023-12-15,63.5400,66.8812,63.1400,64.8000,31807242
AZN,2023-12-08,64.8700,65.1100,63.0300,63.2500,22392256
AZN,2023-12-01,63.9000,65.0600,63.0900,64.7900,31997821
AZN,2023-11-24,63.2400,64.7350,63.1600,64.5000,16120839
AZN,2023-11-17,63.2100,64.7500,62.6500,64.1300,27577619
AZN,2023-11-10,64.4100,65.5800,61.8700,63.1700,33443654
AZN,2023-11-03,62.8000,64.4450,62.4250,63.9600,24172329
AZN,2023-10-27,62.8250,64.9700,61.7300,61.8900,31656949
AZN,2023-10-20,66.6100,70.9400,63.5600,63.8300,59861822
AZN,2023-10-13,66.7500,68.6550,66.4000,67.3300,18952284
AZN,2023-10-06,66.9200,67.5600,65.9800,67.4200,17405975
AZN,2023-09-29,68.2800,69.2450,66.7100,67.7200,20435630
AZN,2023-09-22,67.7500,68.5050,65.8200,67.8300,23786350
AZN,2023-09-15,65.9600,68.9000,65.7150,68.2700,25575070
AZN,2023-09-08,68.3500,68.4950,66.6050,68.2200,14863459
AZN,2023-09-01,68.6100,69.5800,67.7600,68.1400,14645054
AZN,2023-08-25,68.9800,69.2050,67.2600,68.2500,20095943
AZN,2023-08-18,70.0300,70.9050,68.1000,68.4600,27715349
AZN,2023-08-11,69.5000,71.5600,69.2900,70.3700,22062883
AZN,2023-08-04,71.7100,72.0700,68.6000,69.4000,23346058
AZN,2023-07-28,68.9600,71.8700,68.1150,71.3300,25379864
AZN,2023-07-21,66.8300,69.6500,66.5777,69.3400,36735330
AZN,2023-07-14,64.9700,68.9200,64.7301,67.3800,34255061
AZN,2023-07-07,67.0900,67.6450,64.5500,64.8500,41129981
AZN,2023-06-30,72.3100,72.3300,70.1250,71.5700,19219911
AZN,2023-06-23,74.5000,74.6250,71.9950,72.1200,19246271
AZN,2023-06-16,73.6400,75.7500,72.5200,75.2200,25230744
AZN,2023-06-09,72.8700,74.4750,72.5600,74.0600,22021609
AZN,2023-06-02,72.8400,73.4200,71.2300,72.5900,20210738
AZN,2023-05-26,74.7900,75.3200,71.4350,72.5200,21246447
AZN,2023-05-19,75.1900,75.6550,73.8850,74.7900,16091441
AZN,2023-05-12,75.2900,75.6200,74.2350,74.7300,12901757
AZN,2023-05-05,73.3500,75.4900,72.8700,75.2700,16280406
AZN,2023-04-28,75.6900,76.5600,72.8300,73.2200,21641324
AZN,2023-04-21,73.7600,75.9100,73.0050,75.6000,25476709
AZN,2023-04-14,72.2000,74.8300,71.1700,73.8600,17805292
AZN,2023-04-06,69.5300,72.7900,69.3600,72.3400,19346069
AZN,2023-03-31,68.9000,69.9300,68.3050,69.4100,22364549
AZN,2023-03-24,65.9200,68.0000,65.7890,67.9100,19975813
AZN,2023-03-17,64.9800,66.0200,63.8900,65.6100,28322279
AZN,2023-03-10,64.5400,65.3200,63.7700,64.1900,18653060
AZN,2023-03-03,66.9000,67.0650,64.2500,65.2000,18515904
AZN,2023-02-24,70.2700,70.2700,66.0850,66.3700,17155978
AZN,2023-02-17,68.5300,70.5800,67.6800,68.9700,22639636
AZN,2023-02-10,63.5800,68.9950,63.1900,68.8800,28670833
AZN,2023-02-03,66.3800,66.4200,62.5150,63.4400,34106825
AZN,2023-01-27,68.7100,69.1000,65.1900,65.5300,32674548
AZN,2023-01-20,71.6200,71.9400,68.5850,69.1500,27579356
AZN,2023-01-13,71.0500,72.1200,68.4300,71.0800,28035003
AZN,2023-01-06,68.6500,71.1900,68.6000,70.8000,20772116
AZN,2022-12-30,68.5000,68.5500,67.1250,67.8000,10572871
AZN,2022-12-23,67.8900,68.1700,67.1400,67.9800,13932299
AZN,2022-12-16,69.5200,70.8400,67.6550,67.9400,24751801
AZN,2022-12-09,68.6000,70.0000,67.8100,69.5500,23066076
AZN,2022-12-02,66.2500,68.8000,65.8800,68.4700,19413493
AZN,2022-11-25,65.5100,66.4300,65.1300,66.1700,13560119
AZN,2022-11-18,63.9600,65.2850,63.0500,65.0700,28714767
AZN,2022-11-11,61.0600,65.9200,60.8000,62.7700,35960309
AZN,2022-11-04,58.3700,61.3000,58.3600,60.9900,27503986
AZN,2022-10-28,55.0600,58.8500,55.0000,58.7100,26630536
AZN,2022-10-21,56.5100,56.7400,53.5200,54.9700,25222372
AZN,2022-10-14,54.8800,56.4998,53.9850,54.9700,36570687
AZN,2022-10-07,55.0700,57.1150,54.6950,55.4000,39873458
AZN,2022-09-30,53.7500,55.7200,52.6500,54.8400,39608433
AZN,2022-09-23,57.9700,58.0250,54.3250,54.5800,30989105
AZN,2022-09-16,61.6500,62.1800,57.5800,58.0500,29069929
AZN,2022-09-09,60.7900,61.2600,58.3700,60.8500,33898698
AZN,2022-09-02,66.3200,66.3300,60.4200,60.6900,51530544
AZN,2022-08-26,67.5000,68.2600,66.0900,66.3200,23211561
AZN,2022-08-19,67.2500,67.4000,66.1300,67.1700,24444738
AZN,2022-08-12,65.6800,67.1900,64.2600,66.6400,32217362
AZN,2022-08-05,66.5200,66.9400,64.7000,66.0300,31292878
AZN,2022-07-29,66.1850,67.6750,65.7800,66.2300,25435791
AZN,2022-07-22,67.9400,68.3900,63.9000,65.2500,24616526
AZN,2022-07-15,66.1300,67.5450,64.1100,67.3600,33947579
AZN,2022-07-08,64.7300,67.2400,64.5700,66.9800,28873222
AZN,2022-07-01,66.2600,67.5450,64.0650,65.9500,31443733
AZN,2022-06-24,62.4100,66.9300,62.0700,66.9000,20908200
AZN,2022-06-17,60.4300,61.6000,58.4100,61.0900,48907198
AZN,2022-06-10,64.2200,65.6350,61.1400,61.7900,33715507
AZN,2022-06-03,65.8900,66.9800,65.4950,65.7000,20492453
AZN,2022-05-27,66.4600,67.4000,66.2850,67.4000,28123874
AZN,2022-05-20,63.3500,66.3600,63.1500,66.2100,34435030
AZN,2022-05-13,63.2600,64.1400,60.3400,63.1400,39363946
AZN,2022-05-06,65.9600,67.2720,63.2000,64.3600,37594262
AZN,2022-04-29,64.9700,67.8000,64.8100,66.4000,44438501
AZN,2022-04-22,69.0000,69.1900,65.8029,65.8600,32987161
AZN,2022-04-14,70.9900,71.2800,68.0200,69.0500,25256421
AZN,2022-04-08,66.4500,71.7000,66.3700,71.1400,33765682
AZN,2022-04-01,65.1300,67.5500,64.7150,66.8100,27906585
AZN,2022-03-25,63.2100,66.0600,63.1650,65.1300,40788159
AZN,2022-03-18,61.5600,63.9050,60.2700,63.2300,37833554
AZN,2022-03-11,57.2050,61.0050,56.3600,60.3000,42181143
AZN,2022-03-04,60.8200,62.6400,57.1200,57.4700,38522892
AZN,2022-02-25,61.8000,61.9100,57.0500,60.5800,34263208
AZN,2022-02-18,57.3000,61.2700,56.6650,59.8600,65416492
AZN,2022-02-11,56.1900,60.1702,56.0200,58.0400,44598806
AZN,2022-02-04,58.0200,59.1500,55.6500,55.7200,47516363
AZN,2022-01-28,57.7300,60.1700,55.5000,59.3000,36206353
AZN,2022-01-21,59.3400,60.6200,58.9940,59.1000,21129221
AZN,2022-01-14,56.7600,58.9850,56.4700,58.8500,22121239
AZN,2022-01-07,58.2700,58.3700,56.1050,57.4800,23563773
AZN,2021-12-31,57.6200,58.8800,57.5300,58.2500,10593313
AZN,2021-12-23,56.5600,58.1500,56.0000,57.6400,19173002
AZN,2021-12-17,54.2900,57.1850,54.2800,56.0200,25000113
AZN,2021-12-10,55.3000,55.9000,53.6300,54.0200,24715241
AZN,2021-12-03,55.7400,56.2200,53.6400,54.2300,29215158
AZN,2021-11-26,56.6200,57.0800,56.0700,56.5800,19881062
AZN,2021-11-19,59.9200,60.3650,56.0800,56.6600,33904836
AZN,2021-11-12,63.6600,63.8700,58.4650,58.8000,27265259
AZN,2021-11-05,62.1900,64.2100,62.0450,63.0900,19107010
AZN,2021-10-29,61.9400,62.8600,61.3300,62.3800,14609590
AZN,2021-10-22,59.7800,62.0600,59.1250,61.7900,17209637
AZN,2021-10-15,61.0400,61.3400,59.6300,60.2200,20054893
AZN,2021-10-08,60.0500,61.1050,59.2250,60.6100,24687882
AZN,2021-10-01,59.4500,60.5500,57.1050,59.6800,34503004
AZN,2021-09-24,56.1700,61.2950,56.0800,60.3500,48003633
AZN,2021-09-17,56.6300,56.7300,55.1250,55.5600,30068681
AZN,2021-09-10,59.0100,59.0200,56.1400,56.2600,18467357
AZN,2021-09-03,58.6700,59.6200,58.1700,58.8300,19643515
AZN,2021-08-27,59.0900,59.3500,57.8600,58.6300,24915555
AZN,2021-08-20,58.0700,60.1900,58.0493,59.3900,30585412
AZN,2021-08-13,56.6600,58.6400,56.0000,58.4800,38863211
AZN,2021-08-06,57.0500,58.4300,56.2400,56.4400,34542869
AZN,2021-07-30,57.5200,58.6000,56.5800,57.2400,64016315
AZN,2021-07-23,56.4400,58.7200,56.0000,58.2300,188896212
AZN,2021-07-16,60.2900,60.9300,56.3950,56.7900,97825950
AZN,2021-07-09,60.4100,60.5550,58.8300,59.6300,26397044
AZN,2021-07-02,59.7800,60.8750,59.7100,60.7900,25018534
AZN,2021-06-25,58.2000,59.4200,57.6900,59.3500,30790623
AZN,2021-06-18,58.9600,59.3400,57.5700,58.3700,38484284
AZN,2021-06-11,56.6200,59.1500,55.9150,58.7700,34176993
AZN,2021-06-04,57.1400,57.1600,55.7300,56.8000,23201443
AZN,2021-05-28,57.5100,57.7157,56.2000,56.7700,33723166
AZN,2021-05-21,55.4900,57.7300,55.4300,57.4000,40283723
AZN,2021-05-14,54.5500,55.3800,53.3300,55.2100,36697848
AZN,2021-05-07,53.3700,54.0500,52.7400,53.8100,32425318
AZN,2021-04-30,52.4500,54.5601,50.6600,53.0700,49387723
AZN,2021-04-23,51.6400,53.1750,51.2500,52.2600,57491403
AZN,2021-04-16,49.8300,51.2900,48.9600,50.7400,63557211
AZN,2021-04-09,49.4100,50.1600,48.2600,49.9400,39684325
AZN,2021-04-01,50.5500,51.0600,49.3250,49.5300,28384285
AZN,2021-03-26,49.9800,51.2100,48.7600,50.6400,43974071
AZN,2021-03-19,48.5800,50.4650,48.1300,49.2100,57007752
AZN,2021-03-12,47.7500,50.2900,47.6600,48.4200,61594506
AZN,2021-03-05,48.4600,48.6800,46.4800,48.0600,66847189
AZN,2021-02-26,50.6700,50.8100,47.9800,48.3800,58825037
AZN,2021-02-19,51.0200,51.9800,50.5450,50.5900,34989194
AZN,2021-02-12,50.1000,51.7350,49.6000,51.6900,51329695
AZN,2021-02-05,51.2550,51.3000,49.6500,49.7300,52128586
AZN,2021-01-29,53.7300,54.6500,50.5100,50.6000,60974634
AZN,2021-01-22,52.5200,53.5400,51.9100,53.2500,56625513
AZN,2021-01-15,50.5800,51.8000,50.1000,51.3400,53791723
AZN,2021-01-08,50.9200,51.4400,49.8900,50.8600,66341334
TEAM,2023-12-29,243.1200,247.8400,237.0800,237.8600,3868432
TEAM,2023-12-22,228.6400,248.0000,227.2500,240.8000,9242756
TEAM,2023-12-15,193.4300,231.1600,193.0200,229.5600,13476910
TEAM,2023-12-08,193.3900,194.9296,184.5000,192.3600,6236701
TEAM,2023-12-01,180.5300,200.3300,179.4500,195.1100,8422507
TEAM,2023-11-24,184.5100,190.4200,178.6300,181.5900,3874018
TEAM,2023-11-17,174.1900,191.3700,173.5000,184.9900,6985717
TEAM,2023-11-10,177.5000,182.7750,169.0900,176.2900,6958603
TEAM,2023-11-03,178.8100,183.5900,165.5100,176.9000,11826362
TEAM,2023-10-27,184.4200,190.8299,174.0100,176.4600,5971249
TEAM,2023-10-20,188.7000,201.5600,181.8200,187.0700,7212719
TEAM,2023-10-13,197.6500,208.8600,184.9700,188.3100,8663147
TEAM,2023-10-06,201.8000,201.8200,184.2350,199.2100,6472979
TEAM,2023-09-29,194.1300,203.8650,189.7400,201.5100,5649162
TEAM,2023-09-22,202.0100,208.9200,189.3000,195.4600,5174609
TEAM,2023-09-15,209.4400,215.7700,200.5450,203.0300,5755778
TEAM,2023-09-08,203.5700,209.3200,199.9050,206.6000,3961587
TEAM,2023-09-01,191.6100,207.4200,189.6900,204.4500,4686370
TEAM,2023-08-25,187.0200,194.6300,182.5900,191.0200,6175066
TEAM,2023-08-18,195.2000,202.7800,179.5900,186.3000,6253978
TEAM,2023-08-11,197.5200,202.6399,188.2600,197.6600,8476012
TEAM,2023-08-04,174.8900,211.6480,166.9915,198.8400,12257387
TEAM,2023-07-28,176.7400,181.6500,169.0850,174.2100,7208954
TEAM,2023-07-21,179.7600,195.9900,173.2200,174.4200,11701848
TEAM,2023-07-14,168.1300,191.4900,165.6310,178.9700,8180833
TEAM,2023-07-07,168.1700,173.6100,162.5900,169.4500,4695689
TEAM,2023-06-30,161.9400,169.4350,156.4400,167.8100,7688646
TEAM,2023-06-23,176.5100,179.4600,161.9000,162.4100,5936137
TEAM,2023-06-16,172.9100,183.9000,171.6300,177.8000,10046484
TEAM,2023-06-09,183.7200,192.4500,163.4600,171.9900,11719556
TEAM,2023-06-02,166.6000,186.8200,164.7400,183.9000,11803539
TEAM,2023-05-26,146.2200,170.0000,145.2050,166.1500,10953533
TEAM,2023-05-19,135.0200,148.9300,134.8800,146.9900,9985921
TEAM,2023-05-12,135.7300,139.3350,128.0200,135.0200,13586744
TEAM,2023-05-05,146.1200,151.5100,130.0700,135.7300,15281030
TEAM,2023-04-28,157.8500,158.4600,142.8600,147.6600,8432526
TEAM,2023-04-21,166.4400,170.2000,155.1600,158.5500,6578266
TEAM,2023-04-14,155.6100,168.5700,147.9600,165.5300,8790248
TEAM,2023-04-06,169.3200,170.6700,148.6800,158.5400,5588279
TEAM,2023-03-31,153.4300,171.8400,152.0900,171.1700,6168944
TEAM,2023-03-24,157.0400,157.5800,146.4200,152.7200,8925001
TEAM,2023-03-17,154.1950,162.3300,148.5500,158.2500,13069914
TEAM,2023-03-10,178.4000,182.7200,155.3400,155.7800,8482383
TEAM,2023-03-03,164.5900,178.1100,159.6600,177.5300,16245569
TEAM,2023-02-24,164.4200,172.8300,160.1100,162.5500,7634150
TEAM,2023-02-17,172.7900,188.5700,167.1400,168.5600,10018715
TEAM,2023-02-10,165.4000,182.1750,165.0600,172.2300,11931986
TEAM,2023-02-03,160.9200,183.4300,154.3400,169.3000,18485240
TEAM,2023-01-27,155.8600,165.0600,140.9200,164.2500,14211692
TEAM,2023-01-20,147.5000,159.9950,144.2600,157.7500,8070106
TEAM,2023-01-13,123.7700,148.8300,121.8650,148.0000,14959545
TEAM,2023-01-06,131.9100,132.7100,116.4000,121.2800,10589051
TEAM,2022-12-30,125.2500,130.2300,121.2000,128.6800,5986820
TEAM,2022-12-23,145.5100,145.8700,122.2100,127.2200,22233140
TEAM,2022-12-16,136.2500,157.7300,136.1800,147.2600,41105871
TEAM,2022-12-09,140.2000,142.1300,122.2100,137.3300,18196446
TEAM,2022-12-02,123.4100,142.8200,119.4500,141.0000,15048078
TEAM,2022-11-25,116.4000,125.0000,113.8550,124.1300,8893919
TEAM,2022-11-18,139.7600,146.7100,117.8000,118.7600,14583435
TEAM,2022-11-11,122.8900,148.1500,114.1100,142.3700,22260814
TEAM,2022-11-04,197.8400,211.9900,115.0600,123.7300,25928399
TEAM,2022-10-28,193.4700,209.1900,188.0400,200.8200,8832958
TEAM,2022-10-21,196.9300,214.0000,186.2800,194.1000,9875373
TEAM,2022-10-14,228.2300,228.4800,184.4700,189.0000,8947690
TEAM,2022-10-07,214.5500,246.1500,210.0100,228.2400,7993685
TEAM,2022-09-30,216.8500,222.6000,204.7300,210.5900,6987961
TEAM,2022-09-23,241.4300,245.6400,214.8200,217.5600,6866035
TEAM,2022-09-16,261.0000,264.9700,239.5400,242.9000,6913027
TEAM,2022-09-09,232.4200,261.3000,227.5450,258.9300,4947456
TEAM,2022-09-02,250.0200,259.4800,229.4900,232.4200,7610445
TEAM,2022-08-26,260.9000,267.5800,254.5700,257.0500,7187555
TEAM,2022-08-19,282.2300,290.6300,267.4400,269.3400,6625373
TEAM,2022-08-12,265.4100,300.2900,264.9700,283.2500,15327981
TEAM,2022-08-05,207.8300,269.4900,204.6783,268.5900,13243411
TEAM,2022-07-29,201.0900,210.3000,184.3600,209.3200,7720163
TEAM,2022-07-22,194.4200,220.1300,178.6800,202.2700,9398489
TEAM,2022-07-15,213.4600,215.1600,183.0400,188.8900,9313349
TEAM,2022-07-08,194.4000,215.3550,191.9400,214.0800,6246654
TEAM,2022-07-01,210.0000,211.8300,179.8400,197.5100,7603020
